,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jon Axel Gudmundsson,30,7,10,.700,2,2,1.000,5,8,.625,5,5,1.000,0,9,9,8,2,0,0,0,24
1,Peyton Aldridge,26,7,13,.538,3,4,.750,4,9,.444,0,0,,2,6,8,4,0,0,0,0,18
2,KiShawn Pritchett,20,3,7,.429,2,3,.667,1,4,.250,1,2,.500,1,2,3,3,0,0,0,2,8
3,Kellan Grady,18,7,12,.583,0,2,.000,7,10,.700,2,2,1.000,0,3,3,4,0,0,0,1,23
4,Oskar Michelsen,18,6,10,.600,0,1,.000,6,9,.667,0,0,,1,1,2,0,1,1,0,4,18
5,Rusty Reigel,23,0,2,.000,0,0,,0,2,.000,3,4,.750,2,1,3,4,3,0,0,2,3
6,Dusan Kovacevic,19,1,5,.200,1,3,.333,0,2,.000,2,2,1.000,0,4,4,1,0,0,0,2,4
7,Jordan Watkins,17,3,7,.429,0,1,.000,3,6,.500,0,0,,0,2,2,2,0,0,0,1,9
8,Carter Collins,14,1,3,.333,1,1,1.000,0,2,.000,0,0,,2,1,3,2,0,0,1,0,2
9,Bates Jones,9,0,0,,0,0,,0,0,,0,0,,1,0,1,1,0,0,0,0,0
10,Malcolm Wynter,3,0,0,,0,0,,0,0,,1,2,.500,0,0,0,0,0,0,0,0,1
11,Cal Freundlich,3,0,1,.000,0,0,,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0
