,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jalonni McCorvey,34,3,10,.300,2,7,.286,1,3,.333,1,2,.500,0,4,4,1,0,2,4,1,8
1,Jalen Guidry,31,7,10,.700,6,8,.750,1,2,.500,0,3,.000,0,3,3,1,0,0,2,2,15
2,Mychal Deas,31,1,9,.111,0,1,.000,1,8,.125,4,5,.800,0,1,1,1,0,0,1,4,7
3,Quadre Lollis,27,6,8,.750,6,7,.857,0,1,.000,4,6,.667,0,3,3,0,0,0,1,4,16
4,Ange-Michel Kuo,23,2,6,.333,2,5,.400,0,1,.000,5,6,.833,1,1,2,4,0,1,0,5,9
5,Elijah Coleman,20,1,5,.200,1,3,.333,0,2,.000,4,4,1.000,1,2,3,0,0,0,0,0,6
6,Tayton Maher,16,1,4,.250,0,2,.000,1,2,.500,0,0,,0,1,1,0,0,0,1,2,3
7,Vincent Eugene,10,0,2,.000,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,1,0,0
8,Jahleel Stevens,6,1,1,1.000,0,0,,1,1,1.000,1,2,.500,0,1,1,1,0,0,0,0,4
9,Damien Luna,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0
10,Devonta Brooks,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,0,0
