,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Troy Williams,30,2,7,.286,1,2,.500,1,5,.200,0,0,,1,6,7,2,0,0,1,2,5
1,Johnathon Caldwell,25,4,12,.333,2,5,.400,2,7,.286,0,0,,2,2,4,0,1,0,2,2,10
2,Mahlik Franklin,24,1,4,.250,1,4,.250,0,0,,2,2,1.000,0,4,4,3,0,1,4,3,4
3,Kwame Oduro,20,1,9,.111,1,7,.143,0,2,.000,0,0,,1,2,3,0,1,0,1,1,2
4,Jarid Walton,17,1,2,.500,1,2,.500,0,0,,1,2,.500,1,0,1,0,0,0,0,2,3
5,Chance Cole,22,2,8,.250,2,5,.400,0,3,.000,0,0,,0,2,2,0,0,0,3,1,4
6,Bryce Gilbert,21,2,8,.250,1,7,.143,1,1,1.000,0,0,,1,0,1,1,0,0,1,0,5
7,Patrick Pauwels,19,2,2,1.000,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,3,5
8,Jeremy Franklin,14,1,2,.500,1,2,.500,0,0,,0,2,.000,0,2,2,0,0,0,1,4,2
9,Jacob Powell,8,0,2,.000,0,0,,0,2,.000,0,0,,0,0,0,0,0,0,0,2,0
