,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Nick Norton,31,6,10,.600,2,3,.667,4,7,.571,2,2,1.000,1,2,3,4,2,0,3,3,18
1,Brady Ellingson,31,1,9,.111,0,1,.000,1,8,.125,0,1,.000,0,1,1,1,0,0,2,4,3
2,Nick McGlynn,30,3,10,.300,3,6,.500,0,4,.000,7,9,.778,2,5,7,1,1,1,3,0,13
3,D.J. Wilkins,29,5,10,.500,1,3,.333,4,7,.571,2,5,.400,0,2,2,2,0,0,0,3,16
4,Tremell Murphy,16,2,4,.500,2,4,.500,0,0,,0,1,.000,0,2,2,2,1,0,3,5,4
5,Anthony Murphy,27,3,7,.429,3,4,.750,0,3,.000,1,2,.500,2,4,6,1,0,1,1,4,7
6,Noah Thomas,19,4,9,.444,2,4,.500,2,5,.400,0,1,.000,0,0,0,1,0,0,1,1,10
7,Antonio Pilipovic,10,0,3,.000,0,0,,0,3,.000,0,0,,0,1,1,1,0,0,0,1,0
8,Liam Robbins,5,0,0,,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,5,0
9,Samm Jones,2,0,0,,0,0,,0,0,,0,0,,0,0,0,1,1,0,0,0,0
