,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Nike Sibande,37,5,17,.294,1,6,.167,4,11,.364,11,16,.688,2,8,10,2,1,0,2,2,25
1,Dalonte Brown,27,2,7,.286,2,3,.667,0,4,.000,2,2,1.000,1,1,2,0,1,0,2,0,6
2,Abdoulaye Harouna,21,2,5,.400,2,2,1.000,0,3,.000,0,0,,1,0,1,0,3,0,1,5,4
3,Bam Bowman,9,0,4,.000,0,3,.000,0,1,.000,0,2,.000,2,0,2,0,0,0,1,2,0
4,Mekhi Lairy,8,0,4,.000,0,3,.000,0,1,.000,0,0,,0,2,2,0,0,0,0,1,0
5,Elijah McNamara,27,3,11,.273,3,6,.500,0,5,.000,2,4,.500,0,1,1,0,2,0,0,0,8
6,Milos Jovic,27,1,1,1.000,1,1,1.000,0,0,,1,5,.200,1,1,2,0,1,0,5,1,3
7,Darrian Ringo,18,1,4,.250,0,3,.000,1,1,1.000,2,2,1.000,1,2,3,0,0,0,3,3,5
8,Precious Ayah,16,0,2,.000,0,1,.000,0,1,.000,0,0,,2,3,5,0,1,0,1,0,0
9,Aleks Abrams,8,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0
10,Benjamin Litteken,1,0,0,,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0
11,Michael Ritchie,1,0,1,.000,0,0,,0,1,.000,0,0,,2,0,2,0,0,0,1,0,0
