,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jonah Radebaugh,40,2,4,.500,1,1,1.000,1,3,.333,3,4,.750,0,5,5,2,0,0,1,3,8
1,Andre Spight,38,8,18,.444,3,8,.375,5,10,.500,11,11,1.000,1,4,5,2,1,1,1,2,32
2,Jordan Davis,37,6,12,.500,6,10,.600,0,2,.000,7,9,.778,2,7,9,3,0,0,5,2,19
3,Jalen Sanders,23,2,6,.333,2,5,.400,0,1,.000,0,0,,1,5,6,1,0,0,0,5,4
4,Tanner Morgan,14,2,3,.667,2,3,.667,0,0,,0,0,,1,0,1,2,0,0,2,5,4
5,Chaz Glotta,24,3,6,.500,2,2,1.000,1,4,.250,0,1,.000,0,1,1,3,0,0,0,2,7
6,Matej Drgon,15,1,6,.167,0,1,.000,1,5,.200,2,3,.667,0,1,1,0,0,0,0,3,5
7,Anthony Johnson,4,0,1,.000,0,0,,0,1,.000,0,0,,1,0,1,0,0,0,0,0,0
8,Ibrahim Sylla,3,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,1,2,2,0
9,Kai Edwards,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
