,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Nate Navigato,34,3,10,.300,2,4,.500,1,6,.167,0,0,,2,0,2,1,0,1,1,2,7
1,Jaelan Sanford,33,8,13,.615,5,8,.625,3,5,.600,0,0,,0,2,2,3,0,0,0,0,19
2,Marreon Jackson,32,7,13,.538,3,4,.750,4,9,.444,0,0,,2,3,5,3,2,0,2,2,18
3,Willie Jackson,28,3,5,.600,3,5,.600,0,0,,0,0,,1,7,8,3,0,1,1,2,6
4,Luke Knapke,26,8,9,.889,8,9,.889,0,0,,3,4,.750,1,4,5,4,0,5,2,3,19
5,Spencer Littleson,19,2,5,.400,0,1,.000,2,4,.500,0,0,,0,3,3,0,0,0,0,2,6
6,Chris Darrington,14,1,5,.200,0,2,.000,1,3,.333,0,0,,0,1,1,1,1,0,3,1,3
7,AJ Edu,14,1,3,.333,1,3,.333,0,0,,0,0,,1,6,7,1,1,4,1,1,2
8,Logan Hill,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,Dylan Alderson,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
