,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Sincere Carry,42,6,15,.400,4,8,.500,2,7,.286,5,8,.625,1,5,6,8,0,1,2,3,19
1,Michael Hughes,37,8,13,.615,8,13,.615,0,0,,5,5,1.000,4,10,14,1,0,7,7,2,21
2,Eric Williams Jr.,37,5,12,.417,3,9,.333,2,3,.667,3,4,.750,3,6,9,3,1,0,2,2,15
3,Frankie Hughes,35,3,9,.333,1,2,.500,2,7,.286,2,2,1.000,1,3,4,6,1,0,1,0,10
4,Marcus Weathers,31,6,8,.750,6,7,.857,0,1,.000,2,2,1.000,0,2,2,0,2,0,0,2,14
5,Tavian Dunn-Martin,19,2,5,.400,0,0,,2,5,.400,2,2,1.000,0,1,1,4,1,0,1,1,8
6,Amari Kelly,7,1,2,.500,1,2,.500,0,0,,0,0,,2,0,2,0,0,1,1,5,2
7,Brandon Wade,7,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
8,Gavin Bizeau,4,1,2,.500,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,1,2
9,Lamar Norman Jr.,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0
10,Austin Rotroff,3,0,1,.000,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,0,3,0
