,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Xavier Johnson,32,7,16,.438,4,11,.364,3,5,.600,2,5,.400,0,1,1,3,3,0,4,2,19
1,Trey McGowens,25,4,8,.500,2,3,.667,2,5,.400,2,2,1.000,1,1,2,0,4,0,5,2,12
2,Au'Diese Toney,24,3,3,1.000,1,1,1.000,2,2,1.000,4,5,.800,0,9,9,0,1,0,4,4,12
3,Kene Chukwuka,23,0,2,.000,0,0,,0,2,.000,3,4,.750,2,0,2,2,0,0,0,2,3
4,Malik Ellison,17,3,5,.600,3,5,.600,0,0,,1,2,.500,1,1,2,2,0,0,3,3,7
5,Jared Wilson-Frame,32,3,11,.273,1,3,.333,2,8,.250,0,0,,0,3,3,6,0,1,1,2,8
6,Sidy N'Dir,21,1,6,.167,0,3,.000,1,3,.333,0,0,,0,2,2,3,1,0,0,1,3
7,Terrell Brown,12,3,6,.500,3,6,.500,0,0,,0,0,,0,3,3,0,0,1,1,0,6
8,Khameron Davis,12,0,0,,0,0,,0,0,,0,0,,0,2,2,1,0,0,0,0,0
9,Peace Ilegomah,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0
