,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Josh Ferguson,36,4,9,.444,1,4,.250,3,5,.600,0,0,,1,7,8,2,1,0,4,3,11
1,Bjorn Broman,30,2,9,.222,0,2,.000,2,7,.286,0,0,,0,2,2,0,0,0,1,3,6
2,Nych Smith,26,2,10,.200,2,8,.250,0,2,.000,0,0,,0,2,2,4,0,0,2,1,4
3,Kyle Zunic,18,4,4,1.000,2,2,1.000,2,2,1.000,0,2,.000,0,0,0,2,0,0,1,1,10
4,Michael Anumba,18,1,4,.250,1,3,.333,0,1,.000,2,3,.667,1,1,2,1,0,0,1,1,4
5,Adam Pickett,24,5,8,.625,5,6,.833,0,2,.000,0,0,,0,4,4,5,1,0,7,4,10
6,Charles Falden,21,3,5,.600,1,3,.333,2,2,1.000,3,3,1.000,0,3,3,1,2,0,1,0,11
7,Austin Awad,17,4,7,.571,1,1,1.000,3,6,.500,0,0,,0,1,1,0,0,0,0,3,11
8,Jermaine Ukaegbu,7,2,2,1.000,2,2,1.000,0,0,,0,0,,0,0,0,0,0,0,1,5,4
9,Raivis Scerbinskis,3,1,1,1.000,0,0,,1,1,1.000,0,0,,0,0,0,1,0,0,0,0,3
