,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Austin Tilghman,27,2,8,.250,1,6,.167,1,2,.500,4,6,.667,0,3,3,2,0,0,4,2,9
1,Diago Quinn,21,0,4,.000,0,4,.000,0,0,,0,0,,2,4,6,1,0,0,2,3,0
2,Louie Pillari,19,4,5,.800,1,1,1.000,3,4,.750,3,3,1.000,1,1,2,0,0,0,2,0,14
3,Micah Seaborn,17,1,5,.200,1,1,1.000,0,4,.000,0,0,,0,0,0,1,1,0,1,2,2
4,Mustapha Traore,17,0,2,.000,0,2,.000,0,0,,1,2,.500,3,3,6,1,0,0,0,3,1
5,Deion Hammond,22,4,9,.444,2,2,1.000,2,7,.286,2,3,.667,0,3,3,0,1,0,2,0,12
6,Sam Ibiezugbe,14,4,5,.800,4,5,.800,0,0,,0,1,.000,2,1,3,0,0,0,0,1,8
7,Melik Martin,14,0,2,.000,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,1,0
8,George Papas,13,0,4,.000,0,1,.000,0,3,.000,0,0,,0,0,0,0,0,0,0,0,0
9,Marcus McClary,13,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,2,0
10,Ray Salnave,11,1,2,.500,1,2,.500,0,0,,5,8,.625,0,0,0,1,0,0,2,2,7
11,Zac Tillman,11,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,1,1,0
12,Daniel Pillari,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
13,Pierre Sarr,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
