,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jaylen Franklin,35,3,7,.429,2,6,.333,1,1,1.000,1,3,.333,0,0,0,2,0,0,4,3,8
1,Jaren Lewis,31,4,11,.364,4,11,.364,0,0,,1,1,1.000,2,2,4,4,1,1,0,2,9
2,Payten Ricks,31,0,7,.000,0,2,.000,0,5,.000,4,4,1.000,0,2,2,1,2,0,1,3,4
3,Trey Lenox,24,3,4,.750,1,2,.500,2,2,1.000,0,0,,0,1,1,0,0,0,0,1,8
4,Jalone Friday,20,4,10,.400,2,6,.333,2,4,.500,2,5,.400,1,6,7,1,1,1,1,5,12
5,Joe Pleasant,14,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,0,0,1,1,1,0
6,Damien Daniels,12,0,2,.000,0,0,,0,2,.000,0,0,,1,0,1,1,0,0,0,1,0
7,B.J. Maxwell,10,0,2,.000,0,1,.000,0,1,.000,0,0,,1,2,3,0,0,0,0,3,0
8,Hayden Farquhar,9,0,5,.000,0,0,,0,5,.000,0,1,.000,0,0,0,0,0,0,0,3,0
9,Clay Gayman,8,0,1,.000,0,1,.000,0,0,,1,2,.500,0,0,0,0,0,0,0,0,1
10,Tobias Cameron,2,0,1,.000,0,1,.000,0,0,,2,2,1.000,1,1,2,0,0,0,0,0,2
11,Kolton Kohl,2,0,0,,0,0,,0,0,,1,2,.500,1,0,1,0,0,0,0,3,1
12,Paul Hiepler,1,1,1,1.000,1,1,1.000,0,0,,0,0,,1,1,2,0,0,0,0,0,2
13,Chase Cobb,1,0,1,.000,0,0,,0,1,.000,1,2,.500,0,1,1,0,0,0,0,0,1
