,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Payton Pritchard,33,3,8,.375,2,3,.667,1,5,.200,0,0,,1,0,1,7,0,0,0,1,7
1,Kenny Wooten,28,9,12,.750,9,12,.750,0,0,,2,2,1.000,2,3,5,0,0,1,3,1,20
2,Bol Bol,25,8,14,.571,6,10,.600,2,4,.500,0,0,,3,7,10,1,0,0,2,2,18
3,Will Richardson,23,1,4,.250,1,2,.500,0,2,.000,0,0,,1,0,1,4,1,0,1,2,2
4,Abu Kigab,16,1,1,1.000,1,1,1.000,0,0,,0,0,,2,5,7,2,0,0,0,0,2
5,Victor Bailey Jr.,20,5,6,.833,1,1,1.000,4,5,.800,2,2,1.000,0,6,6,0,2,0,0,0,16
6,Ehab Amin,19,0,2,.000,0,1,.000,0,1,.000,2,4,.500,0,1,1,2,1,0,1,1,2
7,Louis King,17,4,6,.667,1,2,.500,3,4,.750,0,0,,1,1,2,0,1,0,1,1,11
8,Paul White,14,2,3,.667,0,1,.000,2,2,1.000,0,0,,0,2,2,2,0,0,0,4,6
9,Francis Okoro,5,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0
