,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Francois Lewis,21,4,8,.500,0,1,.000,4,7,.571,0,0,,1,3,4,3,0,0,2,2,12
1,Adam Flagler,21,3,4,.750,1,1,1.000,2,3,.667,0,0,,0,2,2,1,1,0,1,2,8
2,Cory Hightower,20,4,10,.400,4,9,.444,0,1,.000,2,2,1.000,2,5,7,4,0,0,2,2,10
3,Kody Shubert,19,4,6,.667,3,4,.750,1,2,.500,0,0,,0,3,3,5,0,0,0,2,9
4,Davon Bell,15,0,0,,0,0,,0,0,,0,0,,0,0,0,2,0,0,1,2,0
5,Chris Martin,27,3,3,1.000,2,2,1.000,1,1,1.000,3,5,.600,1,2,3,3,1,0,1,0,10
6,JC Younger,26,8,15,.533,0,1,.000,8,14,.571,0,0,,0,4,4,1,0,0,0,1,24
7,Romeo Crouch,25,7,10,.700,4,5,.800,3,5,.600,5,5,1.000,4,4,8,1,3,0,1,3,22
8,Ben Drake,8,2,6,.333,1,2,.500,1,4,.250,0,0,,2,1,3,0,0,0,0,2,5
9,Ethan Kay,8,1,2,.500,0,0,,1,2,.500,0,0,,0,2,2,0,0,0,0,0,3
10,Jamie Baker,4,1,2,.500,1,2,.500,0,0,,1,1,1.000,0,2,2,0,0,0,0,0,3
11,Armel TeTe,4,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0
12,Tristen Becker,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
