,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Nijal Pearson,36,7,16,.438,4,9,.444,3,7,.429,12,14,.857,4,7,11,2,0,0,1,1,29
1,Tre'Larenz Nottingham,35,4,14,.286,3,6,.500,1,8,.125,4,4,1.000,0,8,8,2,3,0,2,1,13
2,Jaylen Shead,31,2,6,.333,2,6,.333,0,0,,2,5,.400,0,3,3,3,1,0,2,4,6
3,Alex Peacock,27,3,3,1.000,2,2,1.000,1,1,1.000,3,5,.600,0,3,3,1,2,2,2,2,10
4,Eric Terry,20,3,3,1.000,3,3,1.000,0,0,,0,0,,1,1,2,1,2,0,0,4,6
5,Alonzo Sule,14,1,3,.333,1,3,.333,0,0,,1,2,.500,2,3,5,0,0,1,2,0,3
6,Quentin Scott,13,0,1,.000,0,1,.000,0,0,,2,2,1.000,0,1,1,1,0,0,0,4,2
7,Mason Harrell,9,2,3,.667,0,1,.000,2,2,1.000,1,2,.500,0,0,0,1,0,1,0,2,7
8,Shelby Adams,8,0,3,.000,0,3,.000,0,0,,0,3,.000,1,0,1,0,1,0,0,0,0
9,Chandler Davis,5,0,0,,0,0,,0,0,,0,0,,1,0,1,0,0,0,1,1,0
10,Isaiah Gurley,2,0,0,,0,0,,0,0,,1,2,.500,0,1,1,0,0,0,0,0,1
