,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Will Rayman,31,4,12,.333,1,3,.333,3,9,.333,2,2,1.000,3,5,8,1,0,1,2,2,13
1,Rapolas Ivanauskas,31,2,9,.222,1,4,.250,1,5,.200,0,0,,0,5,5,3,1,0,3,4,5
2,Jordan Burns,30,3,6,.500,0,0,,3,6,.500,4,4,1.000,0,1,1,5,1,0,3,0,13
3,Tucker Richardson,27,3,10,.300,0,0,,3,10,.300,0,0,,0,1,1,2,0,0,4,3,9
4,Dana Batt,25,0,0,,0,0,,0,0,,0,0,,0,0,0,0,1,0,2,4,0
5,Francisco Amiel,20,1,2,.500,1,1,1.000,0,1,.000,1,2,.500,1,0,1,2,0,0,0,1,3
6,Jack Ferguson,17,2,8,.250,0,0,,2,8,.250,0,0,,1,4,5,0,1,0,0,3,6
7,Malcolm Regisford,12,2,2,1.000,2,2,1.000,0,0,,1,2,.500,0,2,2,0,0,0,1,2,5
8,Zach Light,3,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
9,Hugh Baxter,2,1,2,.500,1,1,1.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,2
10,Sam Lindgren,2,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0
