,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Saul Phiri,35,3,10,.300,2,2,1.000,1,8,.125,3,3,1.000,0,3,3,3,1,0,0,3,10
1,Pookie Powell,32,1,14,.071,1,6,.167,0,8,.000,2,2,1.000,1,2,3,1,1,0,1,2,4
2,Jared Kimbrough,26,4,5,.800,4,5,.800,0,0,,1,2,.500,3,3,6,2,0,1,2,2,9
3,Traci Carter,26,2,10,.200,0,3,.000,2,7,.286,0,0,,0,1,1,5,1,0,2,2,6
4,Isiah Deas,19,1,5,.200,1,2,.500,0,3,.000,2,2,1.000,0,2,2,0,0,0,2,1,4
5,David Beatty,20,2,6,.333,0,0,,2,6,.333,2,2,1.000,0,3,3,1,0,0,1,4,8
6,Ed Croswell,20,2,5,.400,2,5,.400,0,0,,0,0,,5,7,12,0,0,0,2,1,4
7,Miles Brookins,9,0,1,.000,0,1,.000,0,0,,0,0,,1,0,1,0,0,1,1,2,0
8,Cheddi Mosely,8,3,4,.750,1,1,1.000,2,3,.667,0,0,,1,0,1,0,0,0,1,0,8
9,Cian Sullivan,3,1,1,1.000,1,1,1.000,0,0,,2,2,1.000,0,0,0,0,0,0,0,1,4
10,Andrew Lafond,1,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0
11,Jayson Brower,1,0,0,,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,0,0
