,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jeremy Harris,33,8,18,.444,6,9,.667,2,9,.222,1,4,.250,0,8,8,6,1,1,5,4,19
1,CJ Massinburg,31,6,11,.545,2,4,.500,4,7,.571,2,2,1.000,1,2,3,3,1,0,3,2,18
2,Jayvon Graves,27,4,8,.500,3,5,.600,1,3,.333,0,0,,4,1,5,3,1,1,0,1,9
3,Davonta Jordan,24,3,6,.500,3,6,.500,0,0,,1,2,.500,0,2,2,8,3,1,3,2,7
4,Montell McRae,17,3,5,.600,2,2,1.000,1,3,.333,0,0,,0,1,1,0,0,0,1,3,7
5,Dontay Caruthers,28,6,7,.857,6,6,1.000,0,1,.000,4,6,.667,0,2,2,2,4,0,1,4,16
6,Nick Perkins,19,2,4,.500,2,3,.667,0,1,.000,6,6,1.000,0,6,6,1,0,2,1,0,10
7,Jeenathan Williams,11,2,3,.667,2,3,.667,0,0,,0,2,.000,2,0,2,0,1,0,0,1,4
8,Ronaldo Segu,7,0,0,,0,0,,0,0,,0,0,,0,2,2,0,0,0,1,0,0
9,Dominic Johnson,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,Tra'Von Fagan,1,0,0,,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0
