,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jon Allen,33,0,1,.000,0,0,,0,1,.000,5,5,1.000,0,0,0,3,0,0,6,2,5
1,Jayson Barnhart,32,6,17,.353,5,13,.385,1,4,.250,7,7,1.000,0,3,3,0,0,0,2,4,20
2,Quiyante Burroughs,29,3,8,.375,3,6,.500,0,2,.000,1,2,.500,2,4,6,1,2,0,2,2,7
3,Zachary Orr,28,1,7,.143,1,7,.143,0,0,,1,4,.250,3,5,8,1,0,0,2,1,3
4,Stone Champion,25,0,5,.000,0,1,.000,0,4,.000,0,0,,1,2,3,0,0,0,0,0,0
5,Daniel Fuller,17,0,3,.000,0,0,,0,3,.000,0,0,,0,0,0,0,0,0,1,0,0
6,Chris Gray,12,1,3,.333,1,2,.500,0,1,.000,0,0,,2,0,2,0,0,0,3,1,2
7,Blake Coleman,11,0,6,.000,0,4,.000,0,2,.000,0,0,,1,1,2,0,0,0,2,4,0
8,Matt Dehart,6,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,1,0,0
9,Jamal Walton,6,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,Jaazaniah Cofer,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
