,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Dante Ramos,38,3,8,.375,3,6,.500,0,2,.000,7,9,.778,2,1,3,2,0,1,2,2,13
1,Thomas Papagionopolis,37,3,9,.333,2,7,.286,1,2,.500,0,0,,1,1,2,3,0,0,4,1,7
2,Trey Thompson,32,5,12,.417,5,11,.455,0,1,.000,3,5,.600,4,12,16,2,2,0,4,5,13
3,Logan Alley,28,1,6,.167,0,0,,1,6,.167,0,0,,0,0,0,1,0,0,1,2,3
4,Jahvon Royster,27,2,8,.250,2,5,.400,0,3,.000,0,2,.000,2,1,3,0,0,0,4,5,4
5,Isaiah Plange,11,0,0,,0,0,,0,0,,0,0,,1,1,2,0,0,0,1,3,0
6,Alexander Blake,10,0,2,.000,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,3,1,0
7,Aladdin Chapel,6,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0
8,Dylan Brown,5,1,1,1.000,0,0,,1,1,1.000,0,0,,0,0,0,0,0,0,2,0,3
9,Mathieu Quarrie,3,0,0,,0,0,,0,0,,0,0,,0,0,0,1,1,0,3,1,0
10,Zach Pierce,3,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
