,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kessler Edwards,29,2,2,1.000,1,1,1.000,1,1,1.000,1,2,.500,0,3,3,0,2,4,0,5,6
1,Darnell Dunn,28,4,9,.444,4,8,.500,0,1,.000,1,3,.333,5,0,5,0,1,0,2,4,9
2,Colbey Ross,26,4,10,.400,3,5,.600,1,5,.200,5,6,.833,0,0,0,4,0,0,2,4,14
3,Eric Cooper Jr.,20,1,4,.250,1,3,.333,0,1,.000,0,0,,0,0,0,0,0,0,2,3,2
4,Jade' Smith,18,4,9,.444,2,6,.333,2,3,.667,1,2,.500,2,5,7,1,3,0,3,5,11
5,Kameron Edwards,29,8,19,.421,6,15,.400,2,4,.500,4,4,1.000,3,6,9,1,0,0,1,2,22
6,Darryl Polk Jr,28,2,6,.333,1,5,.200,1,1,1.000,4,6,.667,0,3,3,1,2,0,0,2,9
7,Andre Ball,12,2,3,.667,1,1,1.000,1,2,.500,0,0,,0,1,1,0,0,0,0,0,5
8,Victor Ohia Obioha,9,1,1,1.000,1,1,1.000,0,0,,0,0,,0,2,2,0,0,1,0,2,2
9,Jackson Stormo,1,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,0,0
