,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Malik Jacobs,33,4,11,.364,4,8,.500,0,3,.000,2,2,1.000,2,4,6,2,1,1,2,2,10
1,Matt Treacy,30,4,11,.364,2,4,.500,2,7,.286,2,2,1.000,0,2,2,3,0,0,1,5,12
2,Jordan Bradley,23,2,8,.250,2,5,.400,0,3,.000,2,3,.667,1,0,1,0,3,0,4,4,6
3,Nick Detley,17,2,4,.500,2,4,.500,0,0,,0,0,,0,1,1,0,0,2,1,4,4
4,Zach Bates,15,1,4,.250,1,3,.333,0,1,.000,0,0,,3,0,3,1,0,0,2,3,2
5,Mike Ryan,25,3,8,.375,1,3,.333,2,5,.400,0,0,,3,2,5,2,2,0,0,2,8
6,Ethan Snapp,24,0,9,.000,0,4,.000,0,5,.000,2,2,1.000,1,1,2,2,0,0,0,1,2
7,Datrey Long,22,6,9,.667,3,6,.500,3,3,1.000,0,0,,1,2,3,1,2,0,1,3,15
8,Hadley LeVan,3,2,3,.667,0,0,,2,3,.667,0,0,,0,1,1,0,0,0,1,1,6
9,Andy Branson,3,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0
10,Nico Morgano,2,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
11,Caleb Samson,2,0,0,,0,0,,0,0,,0,0,,0,0,0,1,1,0,0,1,0
12,Mason Campbell,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
