,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Sam Bittner,33,2,4,.500,2,2,1.000,0,2,.000,0,0,,3,2,5,6,0,0,0,3,4
1,Deshon Taylor,32,8,14,.571,6,8,.750,2,6,.333,7,8,.875,0,2,2,3,3,0,6,4,25
2,Braxton Huggins,31,10,21,.476,5,11,.455,5,10,.500,3,4,.750,1,3,4,0,0,0,2,5,28
3,New Williams,30,3,7,.429,1,3,.333,2,4,.500,0,0,,1,4,5,0,1,1,3,4,8
4,Nate Grimes,27,4,9,.444,4,9,.444,0,0,,1,2,.500,5,10,15,1,0,4,1,2,9
5,Noah Blackwell,28,0,2,.000,0,1,.000,0,1,.000,0,0,,0,3,3,5,0,0,4,3,0
6,Christian Gray,10,0,1,.000,0,1,.000,0,0,,2,4,.500,0,1,1,0,0,0,1,2,2
7,Johnny McWilliams,3,0,0,,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,1,0
8,Lazaro Rojas,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0
9,Aguir Agau,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0
