,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,D'Marcco Patrick,21,0,7,.000,0,7,.000,0,0,,0,0,,2,1,3,0,2,0,3,2,0
1,John Keefe,19,3,8,.375,3,3,1.000,0,5,.000,0,0,,0,4,4,2,2,0,2,0,6
2,Kaden Koski,14,0,0,,0,0,,0,0,,0,0,,0,1,1,1,0,0,1,2,0
3,Jon Ciriacks,13,4,5,.800,3,4,.750,1,1,1.000,0,0,,1,0,1,0,1,0,1,2,9
4,Zach Dahl,13,0,7,.000,0,3,.000,0,4,.000,0,0,,2,2,4,1,0,0,1,3,0
5,Matt Newman,14,1,1,1.000,0,0,,1,1,1.000,0,0,,0,1,1,0,0,0,0,1,3
6,Braden Walbeck,13,3,7,.429,1,1,1.000,2,6,.333,0,0,,0,0,0,0,0,0,1,2,8
7,Kyle Williams,13,0,1,.000,0,1,.000,0,0,,0,1,.000,0,0,0,1,1,0,4,1,0
8,Josh Mericle,12,0,4,.000,0,1,.000,0,3,.000,0,0,,0,2,2,0,0,0,1,0,0
9,Luke Geiger,11,2,8,.250,1,1,1.000,1,7,.143,2,2,1.000,0,1,1,0,0,0,2,0,7
10,Garret Parks,11,0,2,.000,0,2,.000,0,0,,2,2,1.000,2,1,3,0,0,0,1,0,2
11,Brandon Gilbertson,10,0,5,.000,0,2,.000,0,3,.000,2,2,1.000,0,2,2,0,0,0,3,5,2
12,Cam Wall,6,1,4,.250,0,0,,1,4,.250,0,0,,0,0,0,0,0,0,1,1,3
13,Andrew Niebuhr,6,0,0,,0,0,,0,0,,2,2,1.000,0,1,1,0,0,0,0,1,2
14,Parker Shanks,5,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
15,Brady Booth,4,2,2,1.000,2,2,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,4
16,Cam Brussow,4,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
17,Peter Brey,4,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,2,0,0,2,1,0
18,Carson Moe,4,0,1,.000,0,1,.000,0,0,,0,0,,1,1,2,0,0,0,2,1,0
19,Tanner Schmitt,3,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0
