,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Schadrac Casimir,36,6,11,.545,3,4,.750,3,7,.429,0,0,,0,2,2,0,1,0,3,3,15
1,Dinero Mercurius,32,4,8,.500,1,1,1.000,3,7,.429,4,5,.800,0,0,0,1,2,0,2,2,15
2,Haanif Cheatham,30,7,11,.636,7,9,.778,0,2,.000,6,7,.857,0,3,3,2,3,0,2,2,20
3,Christian Carlyle,30,3,5,.600,2,3,.667,1,2,.500,2,2,1.000,2,3,5,4,0,0,0,3,9
4,Brady Ernst,13,0,2,.000,0,2,.000,0,0,,0,0,,0,3,3,0,0,0,3,2,0
5,Zach Scott,20,0,6,.000,0,5,.000,0,1,.000,2,2,1.000,2,2,4,1,2,0,1,1,2
6,Ricky Doyle,13,1,2,.500,1,2,.500,0,0,,0,0,,0,2,2,1,0,0,0,0,2
7,RaySean Scott Jr.,13,1,4,.250,1,2,.500,0,2,.000,0,2,.000,0,3,3,1,0,0,1,5,2
8,Caleb Catto,11,1,2,.500,0,1,.000,1,1,1.000,0,0,,0,3,3,0,0,0,1,0,3
9,Decardo Day,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,2,0,0
