,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Deion Johnson,23,3,8,.375,3,6,.500,0,2,.000,0,0,,0,8,8,2,0,0,3,2,6
1,Austin Wills,21,3,6,.500,1,1,1.000,2,5,.400,0,0,,0,0,0,0,0,0,0,1,8
2,Evan Ragsdale,20,1,4,.250,0,0,,1,4,.250,0,0,,0,1,1,0,0,0,2,0,3
3,Reed Smith,19,1,4,.250,1,4,.250,0,0,,3,4,.750,1,4,5,1,0,0,4,2,5
4,CJ Herbert,13,1,1,1.000,1,1,1.000,0,0,,0,0,,0,1,1,1,0,0,2,0,2
5,Jaquez Gilbert,20,2,9,.222,1,3,.333,1,6,.167,0,0,,0,2,2,1,1,0,2,0,5
6,Nathan Harper,17,1,5,.200,1,1,1.000,0,4,.000,1,1,1.000,0,3,3,0,0,0,0,1,3
7,Imani Starling,17,0,4,.000,0,3,.000,0,1,.000,3,4,.750,0,4,4,2,2,0,4,3,3
8,Jaylon Tharpe,17,0,3,.000,0,1,.000,0,2,.000,0,0,,0,3,3,1,0,0,2,2,0
9,Caleb Cockrell,14,1,5,.200,1,4,.250,0,1,.000,0,0,,0,0,0,0,0,0,0,1,2
10,Elijah Mollenhauer,10,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
11,Tyler Welborn,8,1,2,.500,0,1,.000,1,1,1.000,0,0,,0,0,0,0,0,0,1,0,3
12,Aaron Bates-Pinnock,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
