,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jacob Ledoux,26,6,14,.429,3,6,.500,3,8,.375,0,0,,0,3,3,2,0,2,3,0,15
1,Adam Rivera,22,3,3,1.000,2,2,1.000,1,1,1.000,2,3,.667,1,3,4,0,0,0,1,3,9
2,Xavier Ledet,21,4,5,.800,4,5,.800,0,0,,0,1,.000,0,7,7,0,0,0,3,3,8
3,Isaac Hernandez,20,2,2,1.000,1,1,1.000,1,1,1.000,0,1,.000,0,0,0,0,0,0,1,3,5
4,Maurice Walton,7,1,3,.333,1,3,.333,0,0,,0,0,,0,0,0,0,0,0,1,5,2
5,Miles Washington,27,2,4,.500,2,4,.500,0,0,,1,2,.500,1,6,7,1,2,2,6,2,5
6,Jamani Glover,24,5,10,.500,3,5,.600,2,5,.400,0,0,,0,2,2,0,0,0,1,0,12
7,Isaiah Hammons,19,3,6,.500,3,5,.600,0,1,.000,0,0,,1,1,2,5,1,0,2,3,6
8,Amanze Njoku-Ibe,18,1,1,1.000,1,1,1.000,0,0,,0,0,,1,3,4,0,0,0,0,3,2
9,Demarco Jackson,15,2,6,.333,1,2,.500,1,4,.250,0,0,,0,0,0,0,1,0,0,3,5
10,Cale Danielson,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
