,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jordan Gilliam,34,3,8,.375,3,7,.429,0,1,.000,7,11,.636,2,4,6,4,0,0,2,4,13
1,Dikymbe Martin,34,4,10,.400,2,3,.667,2,7,.286,3,4,.750,0,6,6,2,1,0,2,1,13
2,Dragon Elkaz,23,2,2,1.000,0,0,,2,2,1.000,0,0,,1,0,1,0,1,1,1,1,6
3,Zac Watson,22,2,5,.400,2,3,.667,0,2,.000,0,4,.000,0,0,0,3,0,0,1,1,4
4,Menno Dijkstra,17,4,4,1.000,4,4,1.000,0,0,,2,2,1.000,0,0,0,0,0,0,2,3,10
5,Eric Rwahwire,22,4,7,.571,2,2,1.000,2,5,.400,1,2,.500,3,5,8,0,0,0,2,2,11
6,Dominick Pickett,20,0,1,.000,0,0,,0,1,.000,1,2,.500,1,1,2,1,0,0,1,0,1
7,Ajani Kennedy,17,1,3,.333,0,1,.000,1,2,.500,0,0,,2,3,5,0,2,2,3,3,3
8,DJ McDonald,8,0,1,.000,0,0,,0,1,.000,0,0,,0,1,1,0,0,0,1,3,0
9,Callum McRae,2,1,1,1.000,1,1,1.000,0,0,,0,0,,1,0,1,0,0,1,2,2,2
10,Kendall Stubblefield,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
