,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Sam Mingledoff,25,4,9,.444,4,8,.500,0,1,.000,0,0,,1,5,6,2,4,0,0,2,8
1,Garren Dearman,25,0,7,.000,0,4,.000,0,3,.000,0,0,,1,0,1,2,1,0,3,1,0
2,Jeff Hintz,23,1,4,.250,0,3,.000,1,1,1.000,0,0,,0,1,1,0,0,0,0,3,3
3,Malik Edwards,18,1,2,.500,1,1,1.000,0,1,.000,0,0,,1,1,2,1,0,1,3,0,2
4,Dante Burden,9,6,14,.429,5,10,.500,1,4,.250,1,2,.500,1,1,2,2,5,0,3,2,14
5,Malik Manley,26,2,2,1.000,2,2,1.000,0,0,,0,0,,0,6,6,1,0,0,1,2,4
6,Kaymon Mitchell,18,3,4,.750,3,4,.750,0,0,,2,2,1.000,0,0,0,1,0,0,2,3,8
7,Cam Corey,13,1,1,1.000,0,0,,1,1,1.000,1,2,.500,1,0,1,0,0,0,1,2,4
8,Chris Pernell,12,3,5,.600,1,1,1.000,2,4,.500,0,0,,0,1,1,0,0,0,1,0,8
9,J'Quan Deal,10,1,2,.500,1,2,.500,0,0,,1,1,1.000,1,0,1,1,0,0,0,5,3
10,John Baker,5,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,1,0
11,Kevin McLaughlin Jr.,4,1,2,.500,0,0,,1,2,.500,0,0,,0,0,0,0,0,0,0,0,3
12,Zaire Edwards,4,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
13,Andrew Steve,4,0,2,.000,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,1,1,0
