,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Qawi Rucker,26,4,9,.444,4,7,.571,0,2,.000,2,2,1.000,3,3,6,0,0,1,3,2,10
1,Thomas Sanborn,26,1,4,.250,0,0,,1,4,.250,0,0,,0,0,0,2,0,0,1,1,3
2,Isaiah Waire,25,1,9,.111,0,3,.000,1,6,.167,0,0,,0,1,1,3,1,0,0,2,3
3,Blake Bonin,24,3,6,.500,1,2,.500,2,4,.500,0,0,,0,1,1,0,0,0,2,0,8
4,Darrell Hutchison Jr.,23,2,10,.200,2,10,.200,0,0,,4,4,1.000,1,4,5,0,0,0,2,3,8
5,Kenneth Stalling Jr.,17,4,12,.333,3,8,.375,1,4,.250,0,0,,0,0,0,0,0,0,1,1,9
6,Anthony Phillips,14,0,1,.000,0,1,.000,0,0,,0,0,,1,1,2,2,1,0,3,4,0
7,Conner Hubbard,12,1,1,1.000,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,3,4,2
8,Tarig Eldosougi,10,2,2,1.000,2,2,1.000,0,0,,0,0,,1,1,2,0,0,0,1,1,4
9,John Sakaleros,10,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,1,3,0
10,Cristian Camarillo,9,1,2,.500,0,1,.000,1,1,1.000,1,1,1.000,0,2,2,0,0,0,4,2,4
11,Elijah Galloway,2,0,0,,0,0,,0,0,,0,0,,0,2,2,0,1,0,0,0,0
12,Jason Slain,2,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0
