,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Zach Howarth,32,1,12,.083,1,6,.167,0,6,.000,4,4,1.000,1,2,3,3,0,0,2,2,6
1,Zach Watson,30,2,6,.333,1,5,.200,1,1,1.000,0,0,,2,3,5,3,0,1,1,2,5
2,Colin McNeil,28,3,6,.500,2,4,.500,1,2,.500,1,2,.500,0,4,4,4,1,0,6,1,8
3,Trent Suddeth,28,3,6,.500,3,3,1.000,0,3,.000,2,2,1.000,2,4,6,3,2,1,0,2,8
4,Seth Henry,25,3,5,.600,1,2,.500,2,3,.667,0,0,,1,4,5,0,0,0,0,2,8
5,Cooper Williams,20,4,11,.364,1,4,.250,3,7,.429,1,2,.500,1,0,1,0,0,1,0,2,12
6,Patrick Ehland,19,2,4,.500,2,4,.500,0,0,,0,1,.000,0,5,5,0,0,0,5,4,4
7,Ethan Miller,10,2,3,.667,2,2,1.000,0,1,.000,0,2,.000,1,1,2,0,0,0,1,1,4
8,Daniel Weiss,4,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,2,2,0
9,Charlie Tripp,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,Will Powell,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,Tom Farkos,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,Paul Woolhouse,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
