,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Leonidas Alexakos,25,1,5,.200,1,5,.200,0,0,,0,2,.000,3,5,8,0,1,0,3,3,2
1,A.J. Caldwell,22,5,11,.455,2,6,.333,3,5,.600,0,0,,2,1,3,1,1,1,1,4,13
2,Bailey Benham,17,1,11,.091,1,9,.111,0,2,.000,0,0,,0,1,1,1,0,1,3,3,2
3,Demetrius Minnick-Tucker,14,0,0,,0,0,,0,0,,1,2,.500,0,3,3,1,0,1,3,2,1
4,Nickolas Turner,12,1,3,.333,1,3,.333,0,0,,0,0,,1,2,3,0,0,0,3,1,2
5,Trevon Ryans,22,3,7,.429,2,4,.500,1,3,.333,0,2,.000,0,1,1,3,2,0,4,0,7
6,Isaac Gibson,18,3,10,.300,2,5,.400,1,5,.200,1,1,1.000,0,3,3,0,1,0,3,1,8
7,Tyler Nauert,17,1,4,.250,1,2,.500,0,2,.000,1,3,.333,0,3,3,0,0,0,1,2,3
8,Scott Wright,15,2,5,.400,0,1,.000,2,4,.500,2,2,1.000,0,2,2,0,0,0,1,0,8
9,Sam Kays,15,1,2,.500,1,1,1.000,0,1,.000,0,0,,0,0,0,1,0,0,2,2,2
10,Joseph Banks,8,0,3,.000,0,3,.000,0,0,,0,0,,0,2,2,0,0,0,1,3,0
11,Colson Rosa,6,0,1,.000,0,1,.000,0,0,,0,1,.000,0,1,1,0,0,0,0,0,0
12,Jaxson Gulley,5,0,0,,0,0,,0,0,,0,0,,0,4,4,0,0,0,0,1,0
13,Hunter Coyle,4,0,0,,0,0,,0,0,,1,2,.500,0,1,1,0,0,0,0,2,1
