,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Willie Rooks,24,2,9,.222,2,4,.500,0,5,.000,0,1,.000,1,3,4,0,1,0,1,1,4
1,Trey Conrod,22,5,12,.417,5,9,.556,0,3,.000,2,6,.333,4,2,6,0,2,0,1,3,12
2,Tyree Robinson,22,3,5,.600,3,5,.600,0,0,,0,2,.000,3,5,8,1,0,0,0,3,6
3,Reggie Reid,21,4,12,.333,2,5,.400,2,7,.286,0,0,,0,2,2,2,0,0,2,3,10
4,Srdan Budimir,21,0,2,.000,0,0,,0,2,.000,2,2,1.000,0,0,0,0,0,1,0,2,2
5,Carson Tuttle,24,2,4,.500,2,2,1.000,0,2,.000,1,2,.500,0,2,2,0,1,0,2,0,5
6,Deonta Terrell,23,2,6,.333,1,4,.250,1,2,.500,2,2,1.000,1,2,3,1,0,0,2,0,7
7,Rodney Brown,23,1,3,.333,1,3,.333,0,0,,2,4,.500,1,1,2,0,0,1,0,0,4
8,Vernon Lowndes,14,1,5,.200,0,1,.000,1,4,.250,0,0,,1,1,2,2,0,0,3,2,3
9,Clarence Evans,6,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,1,1,0
