,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Braden Norris,40,7,10,.700,0,0,,7,10,.700,2,2,1.000,0,4,4,10,0,0,3,4,23
1,Jaevin Cumberland,37,3,9,.333,1,1,1.000,2,8,.250,6,6,1.000,1,1,2,3,0,0,0,4,14
2,Brad Brechting,29,3,8,.375,3,8,.375,0,0,,5,6,.833,3,9,12,3,0,1,2,3,11
3,Xavier Hill-Mais,27,13,17,.765,13,17,.765,0,0,,3,4,.750,1,6,7,1,0,3,1,3,29
4,Tray Maddox Jr.,20,1,3,.333,1,2,.500,0,1,.000,1,2,.500,2,2,4,0,0,0,2,4,3
5,Karmari Newman,26,3,5,.600,0,0,,3,5,.600,0,0,,0,3,3,4,0,0,0,1,9
6,James Beck,14,2,3,.667,2,3,.667,0,0,,1,1,1.000,0,2,2,0,0,1,0,0,5
7,Kenny Pittman Jr.,3,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,0,0
8,Babatunde Sowunmi,2,0,0,,0,0,,0,0,,1,2,.500,0,0,0,0,0,0,0,0,1
9,Stan Scott,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,2,0,0
