,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,J.C. Show,32,5,12,.417,2,4,.500,3,8,.375,0,1,.000,0,3,3,2,0,0,0,2,13
1,Caleb Stewart,31,2,9,.222,2,6,.333,0,3,.000,0,0,,2,6,8,0,0,0,0,0,4
2,Chancellor Barnard,31,1,2,.500,1,2,.500,0,0,,0,0,,3,1,4,2,2,3,0,3,2
3,Sam Sessoms,29,8,15,.533,5,6,.833,3,9,.333,0,2,.000,1,1,2,2,1,0,2,4,19
4,Richard Caldwell,15,2,10,.200,2,6,.333,0,4,.000,0,0,,1,2,3,0,1,0,3,1,4
5,Timmy Rose,30,1,4,.250,0,1,.000,1,3,.333,0,1,.000,0,0,0,4,1,0,1,0,3
6,Albert Odero,12,3,5,.600,1,2,.500,2,3,.667,0,1,.000,1,1,2,0,0,1,1,0,8
7,Calistus Anyichie,9,1,1,1.000,1,1,1.000,0,0,,1,1,1.000,0,2,2,0,1,1,2,2,3
8,Everson Davis,7,0,1,.000,0,1,.000,0,0,,0,0,,1,2,3,0,0,0,0,0,0
9,Tyler Stewart,4,0,3,.000,0,1,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,0,0
