,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Sam Merrill,36,8,15,.533,5,6,.833,3,9,.333,3,3,1.000,0,5,5,5,2,0,3,0,22
1,Brock Miller,33,4,8,.500,2,2,1.000,2,6,.333,0,0,,0,0,0,2,1,0,0,0,10
2,Neemias Queta,26,3,7,.429,3,7,.429,0,0,,4,6,.667,3,10,13,4,0,1,1,4,10
3,Quinn Taylor,24,2,4,.500,1,2,.500,1,2,.500,0,0,,3,4,7,3,1,0,1,2,5
4,Abel Porter,16,4,7,.571,1,2,.500,3,5,.600,0,0,,1,1,2,2,0,0,1,4,11
5,Diogo Brito,28,8,15,.533,4,9,.444,4,6,.667,0,0,,2,5,7,4,0,1,1,2,20
6,Justin Bean,25,3,7,.429,3,6,.500,0,1,.000,1,2,.500,3,2,5,3,1,0,1,3,7
7,Alek Johnson,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
8,Ben Fakira,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
9,Dwayne Brown Jr.,3,0,2,.000,0,0,,0,2,.000,0,0,,0,0,0,0,0,0,0,0,0
10,Tauriawn Knight,3,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
