,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Thatch Unruh,30,5,9,.556,2,2,1.000,3,7,.429,2,2,1.000,0,4,4,1,0,0,4,2,15
1,Hayden Koval,28,3,5,.600,0,2,.000,3,3,1.000,1,2,.500,2,5,7,2,0,3,3,4,10
2,Khaleem Bennett,25,5,10,.500,5,10,.500,0,0,,0,0,,1,2,3,0,2,1,3,2,10
3,Deandre Jones,24,0,4,.000,0,1,.000,0,3,.000,2,3,.667,1,1,2,6,1,0,7,4,2
4,SK Shittu,13,2,6,.333,2,6,.333,0,0,,0,0,,0,1,1,0,0,0,1,4,4
5,Matthew Mondesir,21,2,2,1.000,1,1,1.000,1,1,1.000,0,0,,0,1,1,0,0,0,2,4,5
6,Eddy Kayouloud,20,4,6,.667,4,6,.667,0,0,,1,2,.500,0,2,2,2,1,0,2,2,9
7,Tanner Schmit,19,0,5,.000,0,3,.000,0,2,.000,2,2,1.000,0,3,3,1,1,0,0,2,2
8,Jared Chatham,13,4,6,.667,2,4,.500,2,2,1.000,1,2,.500,1,3,4,1,0,1,0,3,11
9,Aaron Weidenaar,4,0,1,.000,0,0,,0,1,.000,0,0,,0,1,1,0,0,1,0,0,0
10,Jordan Grant,3,1,2,.500,0,0,,1,2,.500,0,0,,0,0,0,0,0,0,1,0,3
