,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Nick Navarro,34,9,17,.529,4,9,.444,5,8,.625,2,3,.667,2,3,5,0,0,1,1,0,25
1,Josh Meyer,29,1,10,.100,0,5,.000,1,5,.200,2,2,1.000,3,8,11,3,0,1,1,2,5
2,Hussayn Ford,27,5,15,.333,5,14,.357,0,1,.000,0,2,.000,0,7,7,1,1,0,1,3,10
3,Jaden Jenkins,19,4,7,.571,3,4,.750,1,3,.333,0,0,,0,2,2,1,0,0,2,5,9
4,Ryan Ricks,17,1,3,.333,1,3,.333,0,0,,0,0,,2,0,2,4,0,0,3,4,2
5,Arturo Palacios,22,2,6,.333,2,5,.400,0,1,.000,0,0,,0,0,0,2,3,0,3,2,4
6,Alex Smith,20,4,11,.364,2,9,.222,2,2,1.000,2,2,1.000,2,3,5,1,0,1,1,2,12
7,Jason Brown Jr.,17,0,3,.000,0,1,.000,0,2,.000,0,0,,1,0,1,2,0,0,1,2,0
8,Jase Paulsen,5,1,1,1.000,0,0,,1,1,1.000,0,0,,0,0,0,0,0,0,0,1,3
9,Daniel Ghebremichael,5,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,1,0,2
10,Payton Glasser,5,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0
