,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Colton Linkous,34,0,3,.000,0,0,,0,3,.000,0,0,,1,8,9,1,2,0,0,0,0
1,Conner TenHove,28,3,10,.300,1,5,.200,2,5,.400,0,0,,0,5,5,0,0,1,0,4,8
2,Branden Maughmer,28,2,8,.250,2,6,.333,0,2,.000,2,2,1.000,1,2,3,3,2,0,5,0,6
3,Robert Okoro,24,1,6,.167,0,4,.000,1,2,.500,0,0,,3,1,4,0,0,0,1,1,3
4,Kollin Van Horn,14,1,5,.200,0,4,.000,1,1,1.000,0,2,.000,1,1,2,0,0,0,2,4,3
5,Quinton Green,19,3,7,.429,2,6,.333,1,1,1.000,0,0,,2,1,3,0,1,1,3,2,7
6,Isaiah Speelman,18,1,4,.250,0,2,.000,1,2,.500,3,3,1.000,0,2,2,1,0,1,1,0,6
7,Demond Parker,16,1,7,.143,1,3,.333,0,4,.000,2,2,1.000,0,4,4,1,0,0,1,1,4
8,Seth Dittmer,15,0,1,.000,0,1,.000,0,0,,2,2,1.000,0,2,2,0,0,2,2,3,2
9,Gabriel Portillo,4,0,1,.000,0,0,,0,1,.000,0,0,,0,1,1,0,0,0,0,1,0
