,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Bryce Sloan,40,5,10,.500,5,8,.625,0,2,.000,5,7,.714,0,1,1,6,0,3,2,3,15
1,Khalil Fuller,37,13,20,.650,13,20,.650,0,0,,4,8,.500,5,6,11,2,1,0,4,3,30
2,JR Williams,35,0,4,.000,0,2,.000,0,2,.000,2,2,1.000,0,3,3,3,2,1,1,4,2
3,Asa Cantwell,33,4,11,.364,0,2,.000,4,9,.444,2,2,1.000,1,4,5,2,0,0,2,3,14
4,Darae Elliott,27,4,9,.444,4,9,.444,0,0,,0,0,,3,5,8,1,0,1,4,5,8
5,Jason Simmrin,15,1,3,.333,0,2,.000,1,1,1.000,0,0,,1,0,1,0,0,0,0,1,3
6,Tyler Ginyard,7,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,0,1,0
7,Sean Dunn,4,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,2,1,1,0
8,Patrick Sniff,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,Alec Frank,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
