,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Justice Sueing,37,4,9,.444,1,3,.333,3,6,.500,5,5,1.000,3,8,11,4,1,1,0,5,16
1,Paris Austin,37,6,11,.545,5,10,.500,1,1,1.000,0,0,,0,5,5,6,1,0,4,2,13
2,Darius McNeill,27,3,10,.300,1,2,.500,2,8,.250,0,0,,0,3,3,1,1,0,1,4,8
3,Andre Kelly,24,3,6,.500,3,5,.600,0,1,.000,1,1,1.000,2,3,5,0,0,1,1,1,7
4,Juhwan Harris-Dyson,10,1,2,.500,1,1,1.000,0,1,.000,0,0,,0,0,0,2,1,0,2,1,2
5,Matt Bradley,34,5,11,.455,3,7,.429,2,4,.500,0,1,.000,3,1,4,1,0,0,0,4,12
6,Connor Vanover,15,4,7,.571,2,3,.667,2,4,.500,0,0,,0,3,3,0,0,3,0,1,10
7,Jacobi Gordon,13,1,3,.333,1,2,.500,0,1,.000,3,6,.500,1,0,1,0,0,0,0,0,5
8,Roman Davis,2,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0
9,Grant Anticevich,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
