,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Stephen Thompson Jr.,37,8,15,.533,6,9,.667,2,6,.333,0,2,.000,1,4,5,3,2,0,2,1,18
1,Tres Tinkle,35,7,16,.438,5,12,.417,2,4,.500,3,6,.500,1,7,8,7,1,1,2,1,19
2,Ethan Thompson,34,7,10,.700,5,6,.833,2,4,.500,1,1,1.000,0,5,5,5,1,0,0,1,17
3,Alfred Hollins,31,1,5,.200,1,4,.250,0,1,.000,0,0,,1,0,1,2,1,0,1,2,2
4,Gligorije Rakocevic,23,6,9,.667,6,9,.667,0,0,,0,0,,1,3,4,0,1,0,0,1,12
5,Kylor Kelley,17,0,1,.000,0,1,.000,0,0,,0,0,,0,2,2,0,0,3,0,0,0
6,Zach Reichle,12,0,0,,0,0,,0,0,,2,2,1.000,0,2,2,1,0,0,1,0,2
7,Warren Washington,7,1,1,1.000,1,1,1.000,0,0,,0,0,,1,1,2,0,0,0,0,2,2
8,Antoine Vernon,2,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0
9,Jordan Campbell,2,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,Jack Wilson,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0
