,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Braxton Bonds,37,4,7,.571,3,6,.500,1,1,1.000,0,1,.000,1,9,10,2,2,0,3,2,9
1,Oliver Lynch-Daniels,35,3,12,.250,3,7,.429,0,5,.000,0,1,.000,3,3,6,3,0,0,3,2,6
2,Ian Dubose,33,6,12,.500,5,9,.556,1,3,.333,4,7,.571,2,4,6,5,1,0,3,3,17
3,Edward Hardt,31,9,12,.750,9,12,.750,0,0,,11,15,.733,1,2,3,1,1,0,1,1,29
4,Philip McKenzie,31,2,5,.400,2,5,.400,0,0,,2,5,.400,4,1,5,0,1,0,1,3,6
5,Jackson Stent,10,1,2,.500,0,0,,1,2,.500,0,0,,0,1,1,0,0,0,1,0,3
6,Benjamin Uloko,9,3,5,.600,3,5,.600,0,0,,0,0,,1,3,4,0,0,0,2,1,6
7,Ty Dalton,9,0,1,.000,0,0,,0,1,.000,0,0,,2,0,2,1,0,0,1,0,0
8,Jalon Gates,4,0,3,.000,0,2,.000,0,1,.000,0,0,,1,0,1,0,0,0,0,0,0
9,Stephen O'Suji,1,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,1,0
