,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,B.J. Taylor,33,5,13,.385,3,9,.333,2,4,.500,10,14,.714,1,1,2,4,1,0,2,1,22
1,Aubrey Dawkins,31,5,14,.357,4,6,.667,1,8,.125,5,7,.714,1,9,10,0,2,2,3,2,16
2,Terrell Allen,30,4,6,.667,3,4,.750,1,2,.500,4,5,.800,1,4,5,4,0,0,1,2,13
3,Collin Smith,29,4,10,.400,4,9,.444,0,1,.000,6,15,.400,6,7,13,3,0,1,1,3,14
4,Tacko Fall,17,2,2,1.000,2,2,1.000,0,0,,0,2,.000,0,6,6,0,0,5,1,4,4
5,Dayon Griffin,20,2,4,.500,1,1,1.000,1,3,.333,0,0,,1,1,2,1,1,0,1,2,5
6,Ceasar DeJesus,15,3,5,.600,3,4,.750,0,1,.000,0,1,.000,1,1,2,1,1,0,1,1,6
7,Chad Brown,14,1,1,1.000,1,1,1.000,0,0,,0,0,,0,2,2,0,0,2,0,5,2
8,Chance McSpadden,9,1,3,.333,1,1,1.000,0,2,.000,0,1,.000,0,2,2,0,0,0,1,0,2
9,Frank Bertz,2,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,1,0,0,0,2,0
