,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Tulio Da Silva,35,5,9,.556,4,6,.667,1,3,.333,3,3,1.000,1,4,5,0,1,1,3,4,14
1,Josh Webster,25,2,4,.500,2,4,.500,0,0,,2,2,1.000,1,1,2,5,0,0,1,3,6
2,Jarred Dixon,22,1,5,.200,1,3,.333,0,2,.000,3,4,.750,0,2,2,2,1,0,2,4,5
3,Ryan Kreklow,21,1,3,.333,0,0,,1,3,.333,2,2,1.000,0,2,2,0,0,1,4,4,5
4,Obediah Church,8,1,2,.500,1,2,.500,0,0,,0,1,.000,0,1,1,0,1,0,0,2,2
5,Jared Ridder,30,2,8,.250,2,3,.667,0,5,.000,3,3,1.000,0,4,4,1,0,0,0,3,7
6,Keandre Cook,28,5,8,.625,3,5,.600,2,3,.667,6,8,.750,0,1,1,0,1,0,3,2,18
7,Szymon Wojcik,16,1,6,.167,1,3,.333,0,3,.000,0,0,,2,5,7,0,0,3,2,2,2
8,Kabir Mohammed,10,1,3,.333,1,2,.500,0,1,.000,2,3,.667,0,2,2,0,1,0,2,3,4
9,Jan Wojcik,5,0,0,,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,1,0
