,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Lajuan Hardy,36,1,7,.143,1,3,.333,0,4,.000,1,2,.500,0,4,4,2,3,0,4,0,3
1,Ricky Dunnaway,30,3,9,.333,3,9,.333,0,0,,4,4,1.000,1,3,4,2,1,0,2,2,10
2,Acie Vance,24,1,4,.250,0,2,.000,1,2,.500,5,5,1.000,0,1,1,1,1,0,4,1,8
3,Deandre Harper,23,2,3,.667,1,1,1.000,1,2,.500,2,2,1.000,0,0,0,0,0,0,1,1,7
4,Darron Johnson,22,2,6,.333,0,2,.000,2,4,.500,0,0,,0,1,1,1,0,0,3,0,6
5,Chris Dudley,18,0,3,.000,0,1,.000,0,2,.000,0,0,,0,1,1,1,1,0,1,1,0
6,Jake Jobling,14,2,5,.400,0,0,,2,5,.400,0,0,,0,1,1,0,1,0,0,1,6
7,Tyrus Grayson,14,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,1,0,2,2,0
8,Charles Tripp,13,2,6,.333,2,4,.500,0,2,.000,3,4,.750,3,1,4,0,0,0,1,2,7
9,Trey Petty,6,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0
