,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Isaac Copeland,33,6,12,.500,6,11,.545,0,1,.000,1,2,.500,1,3,4,1,1,0,2,2,13
1,James Palmer Jr.,32,5,8,.625,3,5,.600,2,3,.667,7,11,.636,1,3,4,2,1,0,0,1,19
2,Glynn Watson Jr.,32,2,6,.333,2,4,.500,0,2,.000,4,4,1.000,0,2,2,2,3,0,0,1,8
3,Isaiah Roby,29,6,7,.857,5,5,1.000,1,2,.500,1,2,.500,1,2,3,3,1,2,3,4,14
4,Anton Gill,23,4,5,.800,2,2,1.000,2,3,.667,0,0,,1,1,2,1,0,0,1,2,10
5,Evan Taylor,27,2,5,.400,2,5,.400,0,0,,1,2,.500,1,6,7,1,3,1,0,2,5
6,Thomas Allen,10,0,2,.000,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,1,0,0
7,Jordy Tshimanga,7,0,1,.000,0,1,.000,0,0,,0,0,,1,2,3,1,0,0,1,1,0
8,Duby Okeke,2,0,0,,0,0,,0,0,,0,0,,1,0,1,0,0,1,1,1,0
9,Malcolm Laws,1,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2
10,Nana Akenten,1,0,0,,0,0,,0,0,,1,2,.500,0,0,0,0,0,0,0,0,1
11,Thorir Thorbjarnarson,1,0,0,,0,0,,0,0,,0,0,,0,2,2,1,0,0,0,0,0
12,Johnny Trueblood,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
13,Tanner Borchardt,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
