,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,David Jean-Baptiste,34,6,13,.462,5,9,.556,1,4,.250,0,1,.000,1,5,6,0,4,0,2,1,13
1,Jonathan Scott,31,3,6,.500,2,2,1.000,1,4,.250,0,0,,1,4,5,1,0,0,2,1,7
2,Jerry Johnson Jr.,29,2,12,.167,0,6,.000,2,6,.333,0,0,,1,3,4,4,1,0,2,2,6
3,Justin Brown,18,2,5,.400,2,5,.400,0,0,,2,2,1.000,3,0,3,1,1,1,1,0,6
4,Thomas Smallwood,13,1,4,.250,1,3,.333,0,1,.000,1,1,1.000,0,1,1,0,0,1,0,2,3
5,Kevin Easley,28,2,12,.167,1,6,.167,1,6,.167,0,2,.000,3,3,6,1,0,0,2,2,5
6,A.J. Caldwell,24,2,3,.667,1,2,.500,1,1,1.000,0,0,,0,2,2,1,0,0,0,0,5
7,Ramon Vila,14,2,3,.667,2,3,.667,0,0,,1,2,.500,0,4,4,0,0,0,2,4,5
8,Maurice Commander,9,0,0,,0,0,,0,0,,0,0,,0,2,2,1,0,0,1,0,0
9,Keigan Kerby,0,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
