,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Christian Agnew,34,7,13,.538,6,12,.500,1,1,1.000,3,6,.500,1,3,4,1,0,0,2,4,18
1,Jamari Blackmon,34,4,11,.364,2,6,.333,2,5,.400,4,6,.667,0,3,3,2,1,0,4,1,14
2,Kendarius Smith,31,4,12,.333,3,5,.600,1,7,.143,2,4,.500,0,2,2,1,2,0,1,0,11
3,Kendall Stafford,22,1,4,.250,1,2,.500,0,2,.000,0,0,,0,4,4,0,1,0,4,3,2
4,Cameron Diggs,18,1,2,.500,1,2,.500,0,0,,1,2,.500,1,4,5,0,0,1,2,4,3
5,Emanuel Littles,29,1,1,1.000,1,1,1.000,0,0,,0,0,,2,5,7,1,0,0,1,4,2
6,Tavon King,16,0,5,.000,0,3,.000,0,2,.000,1,2,.500,0,0,0,1,0,0,0,0,1
7,Aleksa Matic,6,0,2,.000,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,1,2,0
8,Cantavio Dutreil,4,0,3,.000,0,3,.000,0,0,,0,0,,1,1,2,0,0,0,0,0,0
9,Logan Windeler,4,0,2,.000,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,1,1,0,0
10,Andrew Morrissey,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
