,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Sam Gabbard,38,3,9,.333,1,6,.167,2,3,.667,4,6,.667,2,6,8,3,0,0,3,4,12
1,Patrick Ramos,33,1,6,.167,1,4,.250,0,2,.000,1,3,.333,0,3,3,4,0,0,5,1,3
2,Simon Mueller-Landsvik,32,4,8,.500,3,4,.750,1,4,.250,5,7,.714,0,1,1,2,2,0,3,1,14
3,Tyler Klingenbeck,29,3,5,.600,0,2,.000,3,3,1.000,2,2,1.000,0,2,2,0,0,0,3,3,11
4,Will Crain,21,3,5,.600,2,2,1.000,1,3,.333,0,0,,1,3,4,0,1,0,4,4,7
5,Haakon Ullrich,23,3,6,.500,3,6,.500,0,0,,1,4,.250,2,1,3,0,1,1,0,2,7
6,Russell Taylor,13,0,1,.000,0,0,,0,1,.000,0,0,,0,3,3,0,0,0,2,0,0
7,Calvin Keyes,4,0,0,,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0
8,Jack Fitchie,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,Chandler Daugherty,2,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,1,0,0
10,Ryan Silva,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,Eric Siegel,1,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
