,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Ryan Woolridge,37,3,6,.500,3,5,.600,0,1,.000,0,0,,0,7,7,5,2,0,3,2,6
1,Michael Miller,31,11,13,.846,5,6,.833,6,7,.857,7,8,.875,1,3,4,3,2,2,0,5,35
2,Roosevelt Smart,30,2,6,.333,0,1,.000,2,5,.400,0,1,.000,0,2,2,1,0,0,4,2,6
3,Zachary Simmons,26,1,5,.200,1,5,.200,0,0,,3,4,.750,2,7,9,0,1,1,2,2,5
4,Jorden Duffy,24,3,8,.375,2,4,.500,1,4,.250,1,1,1.000,0,3,3,5,0,0,3,4,8
5,Umoja Gibson,26,5,9,.556,2,2,1.000,3,7,.429,0,0,,0,1,1,4,3,0,3,2,13
6,Jahmiah Simmons,13,0,1,.000,0,1,.000,0,0,,3,6,.500,2,1,3,0,1,0,0,3,3
7,Tope Arikawe,6,0,1,.000,0,1,.000,0,0,,1,2,.500,0,1,1,0,1,0,0,1,1
8,DJ Draper,6,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
9,Mark Tikhonenko,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
