,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Mustapha Heron,31,5,10,.500,3,8,.375,2,2,1.000,3,4,.750,0,7,7,3,2,0,5,2,15
1,Marvin Clark II,29,1,6,.167,0,2,.000,1,4,.250,2,2,1.000,0,4,4,0,1,0,1,4,5
2,LJ Figueroa,26,4,8,.500,4,5,.800,0,3,.000,1,1,1.000,2,6,8,3,2,0,2,2,9
3,Shamorie Ponds,25,9,15,.600,7,8,.875,2,7,.286,0,0,,1,1,2,4,3,0,2,1,20
4,Justin Simon,23,4,9,.444,4,9,.444,0,0,,2,2,1.000,3,3,6,2,2,0,3,4,10
5,Mikey Dixon,23,4,9,.444,2,5,.400,2,4,.500,3,4,.750,0,0,0,1,2,0,1,2,13
6,Bryan Trimble Jr.,14,1,2,.500,1,1,1.000,0,1,.000,0,0,,0,0,0,0,0,0,2,2,2
7,Greg Williams Jr.,12,1,2,.500,1,2,.500,0,0,,0,0,,1,0,1,0,0,0,1,2,2
8,Sedee Keita,10,0,1,.000,0,1,.000,0,0,,0,0,,0,3,3,0,0,1,0,5,0
9,Josh Roberts,4,0,1,.000,0,1,.000,0,0,,0,0,,1,1,2,0,1,1,0,2,0
10,Marcellus Earlington,4,0,2,.000,0,1,.000,0,1,.000,0,2,.000,1,0,1,0,0,0,1,0,0
