,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Skyler Flatten,39,11,15,.733,5,6,.833,6,9,.667,3,4,.750,0,6,6,1,1,0,0,0,31
1,Tevin King,34,1,7,.143,1,4,.250,0,3,.000,2,2,1.000,1,4,5,4,4,0,4,1,4
2,David Jenkins,32,5,13,.385,3,7,.429,2,6,.333,0,0,,0,3,3,2,0,0,2,3,12
3,Alex Arians,32,2,3,.667,1,1,1.000,1,2,.500,6,6,1.000,1,4,5,3,1,0,0,1,11
4,Mike Daum,29,6,13,.462,2,6,.333,4,7,.571,4,4,1.000,2,8,10,1,1,1,2,3,20
5,Owen King,19,3,4,.750,3,3,1.000,0,1,.000,0,0,,0,2,2,4,0,0,0,1,6
6,Alou Dillon,11,1,3,.333,1,2,.500,0,1,.000,0,0,,1,1,2,0,0,0,0,3,2
7,Ryan Krueger,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
8,Matt Dentlinger,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,Beau Brown,1,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
