,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Tyler Stenglein,22,4,10,.400,3,7,.429,1,3,.333,6,10,.600,0,1,1,0,1,0,1,1,15
1,Brendan Wind,22,4,9,.444,4,9,.444,0,0,,0,0,,1,3,4,2,0,0,1,1,8
2,Jake Burgio,20,2,6,.333,2,5,.400,0,1,.000,3,4,.750,1,5,6,1,0,1,3,3,7
3,Daniel Jacob,17,2,6,.333,2,2,1.000,0,4,.000,1,2,.500,0,1,1,1,2,0,0,0,5
4,Chris Jones,14,2,4,.500,2,4,.500,0,0,,0,0,,1,4,5,0,0,0,1,3,4
5,Stephen Gabel,20,1,4,.250,1,4,.250,0,0,,0,0,,1,2,3,0,1,0,0,0,2
6,Zach Stenglein,17,1,6,.167,1,2,.500,0,4,.000,6,6,1.000,0,2,2,1,0,1,0,1,8
7,Cody Green,15,5,8,.625,2,3,.667,3,5,.600,2,2,1.000,0,4,4,0,0,0,1,1,15
8,Jon Werner,15,1,3,.333,1,3,.333,0,0,,0,0,,1,0,1,0,1,0,0,1,2
9,Isaac Nelson,13,0,4,.000,0,3,.000,0,1,.000,0,0,,0,3,3,2,0,0,1,1,0
10,Brendan Broderick,10,0,0,,0,0,,0,0,,0,0,,1,0,1,0,0,0,1,2,0
11,Kevin Underwood,9,0,2,.000,0,1,.000,0,1,.000,0,0,,0,1,1,1,1,0,0,0,0
12,Matt Muncey,6,1,2,.500,1,2,.500,0,0,,0,0,,1,0,1,0,0,0,0,0,2
