,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Shawn Foxbrennen,34,1,4,.250,0,1,.000,1,3,.333,5,6,.833,1,5,6,0,2,1,5,3,8
1,Jaylon McMillan,28,6,15,.400,3,9,.333,3,6,.500,3,3,1.000,1,2,3,0,0,0,4,4,18
2,K'Viontae Williams,27,2,7,.286,2,4,.500,0,3,.000,2,2,1.000,1,4,5,3,1,1,3,0,6
3,Aaron Edwards,24,2,5,.400,0,2,.000,2,3,.667,2,2,1.000,0,2,2,0,0,0,5,2,8
4,Dexter Williams,19,1,2,.500,1,2,.500,0,0,,0,0,,1,2,3,0,0,0,2,4,2
5,Thomas Hardy,19,1,3,.333,1,3,.333,0,0,,0,0,,0,0,0,0,0,0,1,1,2
6,Tarrence Evans,16,4,6,.667,4,6,.667,0,0,,1,2,.500,1,1,2,0,0,0,1,0,9
7,D'Angelo Strickland,16,1,3,.333,0,1,.000,1,2,.500,0,0,,0,2,2,0,1,0,0,0,3
8,Levi Griffin,13,2,2,1.000,2,2,1.000,0,0,,0,0,,2,1,3,0,0,0,1,4,4
9,Leon Perry,4,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
