,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Darrell Brown,38,8,17,.471,5,8,.625,3,9,.333,13,16,.813,1,3,4,1,1,0,3,1,32
1,Dwayne Lautier-Ogunleye,35,3,7,.429,3,6,.500,0,1,.000,2,4,.500,0,9,9,0,1,0,3,4,8
2,Elijah Childs,25,2,11,.182,2,9,.222,0,2,.000,1,1,1.000,3,3,6,1,0,4,5,4,5
3,Koch Bar,23,2,6,.333,2,6,.333,0,0,,0,0,,3,8,11,0,0,1,1,3,4
4,Antoine Pittman,8,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,4,0
5,Nate Kennell,28,2,8,.250,2,4,.500,0,4,.000,1,2,.500,0,3,3,0,2,0,1,5,5
6,Luuk van Bree,22,2,5,.400,2,3,.667,0,2,.000,0,0,,4,6,10,1,1,0,1,4,4
7,Armon Brummett,9,0,1,.000,0,0,,0,1,.000,0,0,,0,1,1,0,0,0,1,2,0
8,Ari Boya,7,1,4,.250,1,4,.250,0,0,,0,0,,0,1,1,0,1,0,0,2,2
9,Luqman Lundy,5,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,2,0,0,0,0,0
