,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Cameron Shelton,31,2,2,1.000,2,2,1.000,0,0,,8,8,1.000,0,1,1,1,1,0,4,2,12
1,Carlos Hines,30,7,13,.538,6,7,.857,1,6,.167,3,6,.500,0,0,0,1,1,0,2,2,18
2,Jonathan Andre,29,5,12,.417,5,10,.500,0,2,.000,4,5,.800,2,1,3,0,2,0,3,3,14
3,Brooks DeBisschop,29,1,3,.333,1,2,.500,0,1,.000,0,0,,0,5,5,0,0,0,0,3,2
4,Ted McCree,26,3,10,.300,2,4,.500,1,6,.167,2,2,1.000,0,2,2,0,1,0,2,2,9
5,Davon Bolton,22,1,6,.167,0,2,.000,1,4,.250,7,8,.875,1,1,2,1,0,0,2,2,10
6,Nik Mains,15,0,1,.000,0,0,,0,1,.000,0,1,.000,1,2,3,0,0,1,0,2,0
7,Aziz Seck,7,1,1,1.000,1,1,1.000,0,0,,1,2,.500,0,1,1,0,0,1,0,2,3
8,Luke Avdalovic,6,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,Chris Bowling,5,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,1,0
