,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Phil Booth,32,8,15,.533,1,2,.500,7,13,.538,2,4,.500,0,5,5,5,1,0,2,0,25
1,Eric Paschall,30,7,12,.583,4,6,.667,3,6,.500,0,0,,0,8,8,0,0,0,3,2,17
2,Jermaine Samuels,27,0,1,.000,0,0,,0,1,.000,4,5,.800,3,0,3,3,3,2,0,1,4
3,Collin Gillespie,23,3,9,.333,1,1,1.000,2,8,.250,0,0,,0,2,2,1,3,0,1,2,8
4,Saddiq Bey,20,4,7,.571,2,3,.667,2,4,.500,0,0,,1,2,3,1,1,0,0,3,10
5,Joe Cremo,26,1,4,.250,0,0,,1,4,.250,0,0,,0,0,0,2,0,0,1,2,3
6,Jahvon Quinerly,15,3,5,.600,1,1,1.000,2,4,.500,0,0,,0,3,3,2,0,0,3,3,8
7,Dhamir Cosby-Roundtree,15,1,2,.500,1,2,.500,0,0,,0,0,,3,5,8,2,1,0,2,2,2
8,Brandon Slater,9,1,3,.333,1,1,1.000,0,2,.000,0,2,.000,1,1,2,0,0,1,1,1,2
9,Tim Delaney,3,0,0,,0,0,,0,0,,1,2,.500,1,0,1,0,0,1,1,0,1
