,Name,Number,Year,Position,Height,Weight,Hometown,High School,PPG,RPG,APG
0,Ty Cockfield,0,JR,G,6-1,175,"Gainesville, GA",Johnson HS, 15.0 Pts,2.8 Reb,2.0 Ast
1,Deven Simms,23,SR,G,6-4,200,"St. Louis, MO",Clarksvile High Shchool, 17.1 Pts,6.0 Reb,1.7 Ast
2,Rashad Lindsey,1,SR,G,5-11,165,"St. Louis, MO",McCluer North High School, 8.8 Pts,2.2 Reb,2.4 Ast
3,Tamas Bruce,32,SR,F,6-7,200,"Osceola, AR",Osceola HIgh School, 8.9 Pts,5.7 Reb,0.4 Ast
4,Grantham Gillard,10,JR,G,6-4,205,"Minneapolis, MN",, 8.7 Pts,3.6 Reb,0.8 Ast
5,Tristin Walley,4,JR,F,6-7,211,"Richton, MS",, 6.9 Pts,4.4 Reb,0.5 Ast
6,Marquis Eaton,3,FR,G,6-2,196,"Helena, AR",, 6.1 Pts,1.6 Reb,2.1 Ast
7,Connor Kern,12,SO,G,6-4,189,"Pickerington, OH",Pickerington Central HS, 3.7 Pts,1.4 Reb,0.8 Ast
8,Salif Boudie,2,SO,F,6-8,205,"Birmingham, AL",Quakerdale Prep Academy, 3.6 Pts,4.2 Reb,0.2 Ast
9,Jake Scoggins,15,FR,F,6-9,210,"Benton, AR",, 1.0 Pts,1.1 Reb,0.1 Ast
10,C.J. Foster,5,SR,G,6-3,180,"Lawrenceville, GA",Berkmar, 2.3 Pts,1.5 Reb,0.8 Ast
11,Andrew Riley,33,SR,G,5-10,180,"Jackson, MS",Provine HIgh School, 1.7 Pts,0.4 Reb,0.3 Ast
12,Shaquillo Fritz,25,JR,F,6-8,202,"Freeport, GB",, 0.3 Pts,0.8 Reb,0.0 Ast
13,Christian Willis,11,SO,G,6-0,200,"St. Louis, MO",Christian Brothers College High School, 1.0 Pts,0.5 Reb,0.0 Ast
14,Morgan McKay,13,,F,6-8,215,,,,,
