,Name,Number,Year,Position,Height,Weight,Hometown,High School,PPG,RPG,APG
0,Joe Rosga,2,JR,G,6-3,185,"St. Paul, MN",Cretin-Derham Hall HS, 16.1 Pts,4.1 Reb,2.9 Ast
1,Daniel Amigo,44,SR,C,6-10,250,"El Paso, TX",Coronado HS, 15.3 Pts,6.6 Reb,1.5 Ast
2,Jake Pemberton,5,SR,G,6-3,170,"Highlands Ranch, CO",Mountain Vista HS, 11.1 Pts,3.3 Reb,2.8 Ast
3,Ade Murkey,0,SO,G,6-5,200,"Minneapolis, MN",St. Crois Lutherna High School, 7.5 Pts,4.2 Reb,2.8 Ast
4,Jake Krafka,11,SO,F,6-7,215,"Austin, TX",Jack C. Hays High School, 5.4 Pts,5.5 Reb,2.1 Ast
5,Christian Mackey,24,SR,C,6-6,270,"Kirtland, NM",Kirkland HS, 3.8 Pts,2.5 Reb,0.2 Ast
6,Elvin Rodriguez,3,FR,G,6-1,180,"Harlem, NY",, 4.3 Pts,1.2 Reb,0.7 Ast
7,Jake Holtzmann,10,JR,G,6-6,190,"Parker, CO",Chaparral HS, 3.6 Pts,1.5 Reb,1.1 Ast
8,Donoven Carlisle,30,FR,F,6-8,210,"Indianapolis, IN",, 2.3 Pts,2.8 Reb,0.1 Ast
9,Luke Neff,12,SO,G,6-0,155,"Arvada, CO",Arvada West High School, 2.5 Pts,0.7 Reb,0.4 Ast
10,Abiola Akintola,32,JR,F,6-6,195,Australia,Australian Institute of Sport, 1.9 Pts,2.2 Reb,0.4 Ast
11,Thomas Neff,15,,G,6-5,195,"Arvada, CO",Arvada West HS, 2.5 Pts,0.9 Reb,0.7 Ast
12,Emil Knighton,25,JR,F,6-6,205,"Parker, CO",Ponderosa HS, 0.7 Pts,0.3 Reb,0.1 Ast
13,Elijah Blake,1,,G,6-2,175,,, 4.0 Pts,1.0 Reb,0.0 Ast
14,Drew Joiner,14,,G,6-3,175,,,,,
