,Name,Number,Year,Position,Height,Weight,Hometown,High School,PPG,RPG,APG
0,Deshon Taylor,21,JR,G,6-3,165,"Riverside, CA",John W. North, 17.7 Pts,3.2 Reb,2.6 Ast
1,Bryson Williams,11,SO,F,6-8,225,"Fresno, CA",Theodore Roosevelt High School, 13.8 Pts,6.1 Reb,1.2 Ast
2,Ray Bowles,22,SR,G,6-5,190,"Modesto, CA",Modesto Christian HS, 10.6 Pts,3.4 Reb,2.0 Ast
3,Jahmel Taylor,5,SR,G,6-0,175,"Los Angeles, CA",Pacific Hills, 9.3 Pts,3.5 Reb,2.4 Ast
4,Jaron Hopkins,1,SR,G,6-6,200,"Mesa, AZ",Dobson, 11.4 Pts,5.7 Reb,3.1 Ast
5,Terrell Carter,34,SR,C,6-8,265,"Los Angeles, CA",Redondo Union HS, 5.7 Pts,2.7 Reb,0.3 Ast
6,Sam Bittner,20,JR,F,6-6,195,"Las Vegas, NV",Trinity International HS, 5.3 Pts,2.9 Reb,1.6 Ast
7,Nate Grimes,32,SO,F,6-8,200,"Las Vegas, NV",Quality Education Academy, 4.6 Pts,5.4 Reb,0.2 Ast
8,Johnny McWilliams,3,SO,G,6-6,195,"San Marcos, CA",San Marcos High School, 1.7 Pts,0.6 Reb,0.4 Ast
9,Gilles Dekoninck,15,FR,F,6-6,210,Belgium,, 0.4 Pts,0.3 Reb,0.0 Ast
10,New Williams,0,,G,6-2,170,"Inglewood, CA",Santa Monica HS, 0.8 Pts,0.0 Reb,0.0 Ast
11,Lazaro Rojas,35,FR,F,6-11,235,Brazil,, 0.3 Pts,0.5 Reb,0.1 Ast
12,Myles Fitzgerald-Warren,12,,G,6-3,180,,, 0.0 Pts,0.0 Reb,0.0 Ast
13,Noah Blackwell,55,,G,6-3,190,"Roseville, CA",Woodcreek HS,,,
14,Braxton Huggins,4,,G,6-4,195,"Bakersfield, CA",Mira Monte HS,,,
15,Eric Vila,10,,F,6-11,210,Spain,,,,
