,Name,Number,Year,Position,Height,Weight,Hometown,High School,PPG,RPG,APG
0,Max Mahoney,51,SO,F,6-8,235,"Basking Ridge, NJ",Ridge Hill School, 12.9 Pts,4.8 Reb,1.2 Ast
1,Tyler Scanlon,2,SO,F,6-7,215,"Chantilly, VA",Westfield High School, 10.5 Pts,5.5 Reb,3.0 Ast
2,Cedric Hankerson,21,SR,G,6-5,190,"Miami, FL",Coral Reef HS, 12.9 Pts,3.4 Reb,1.6 Ast
3,Javante McCoy,30,FR,G,6-5,180,"Milwaukee, WI",, 8.9 Pts,2.6 Reb,1.7 Ast
4,Walter Whyte,5,FR,G,6-6,210,"New Haven, CT",, 9.3 Pts,5.0 Reb,1.1 Ast
5,Nick Havener,1,SR,F,6-8,200,"Sarasota, FL",Riverview HS, 6.7 Pts,3.8 Reb,1.0 Ast
6,Will Goff,13,SR,G,6-3,180,"Scottsdale, AZ",Desert Mountain HS, 5.7 Pts,1.5 Reb,1.0 Ast
7,Eric Johnson,0,SR,G,6-2,180,"Durham, NC",Carlisle HS, 2.8 Pts,1.7 Reb,2.0 Ast
8,Sukhmail Mathon,41,FR,C,6-10,225,"Shavertown, PA",, 2.6 Pts,2.9 Reb,0.8 Ast
9,Andrew Petcash,14,FR,G,6-4,200,"Pittsburgh, PA",, 2.2 Pts,0.8 Reb,0.4 Ast
10,Kamali Chambers,24,JR,G,5-11,180,"Golden Valley, MN",Brewster Academy, 1.6 Pts,0.5 Reb,0.7 Ast
11,Cheddi Mosely,15,SR,G,6-3,175,"Jersey City, NJ",St. Anthony's HS, 7.5 Pts,3.0 Reb,0.5 Ast
12,Destin Barnes,23,SO,G,6-6,210,"Chicago, IL",Don Bosco Preparatory High School, 6.0 Pts,4.0 Reb,1.5 Ast
