,Name,Number,Year,Position,Height,Weight,Hometown,High School,PPG,RPG,APG
0,Devonte' Graham,4,,G,6-2,175,"Raleigh, NC",Brewster Academy (NH), 17.3 Pts,3.9 Reb,7.5 Ast
1,Sviatoslav Mykhailiuk,10,SR,G,6-8,195,Ukraine,Cherkasy First City Gymnasia, 15.1 Pts,4.0 Reb,2.6 Ast
2,Malik Newman,14,SO,G,6-3,178,"Jackson, MS",Callaway HS, 13.1 Pts,4.9 Reb,2.1 Ast
3,Udoka Azubuike,35,SO,C,7-0,280,Nigeria,Potter's House Christian Acadekmy, 13.7 Pts,7.1 Reb,0.6 Ast
4,Lagerald Vick,2,JR,G,6-5,175,"Memphis, TN",Douglass HS, 12.0 Pts,4.9 Reb,2.3 Ast
5,Marcus Garrett,0,FR,G,6-5,180,"Dallas, TX",, 4.4 Pts,3.5 Reb,1.2 Ast
6,Mitch Lightfoot,44,SO,F,6-8,210,"Gilbert, AZ",Ironwood Ridge High School, 3.9 Pts,3.0 Reb,0.3 Ast
7,Silvio De Sousa,,,F,6-9,245,,, 3.7 Pts,3.1 Reb,0.2 Ast
8,Sam Cunliffe,3,,G,6-6,200,"Seattle, WA",Rainier Beach High School, 2.2 Pts,0.6 Reb,0.3 Ast
9,Chris Teahan,12,FR,G,6-4,175,"Leawood, KS",, 1.3 Pts,0.7 Reb,0.1 Ast
10,Clay Young,21,SR,G,6-5,205,"Lansing, KS",Lansing HS (KS), 0.8 Pts,0.1 Reb,0.7 Ast
11,James Sosinski,,,F,6-7,260,,, 0.8 Pts,0.8 Reb,0.0 Ast
12,Dedric Lawson,1,,F,6-9,230,"Memphis, TN",Hamilton HS,,,
13,K.J. Lawson,13,,G,6-8,205,"Memphis, TN",Hamilton HS,,,
14,Charlie Moore,5,,G,5-11,170,"Chicago, IL",Morgan Park High School,,,
15,Billy Preston,23,,F,6-10,240,,,,,
