,Name,Number,Year,Position,Height,Weight,Hometown,High School,PPG,RPG,APG
0,Chandler Hutchison,15,SR,G,6-7,190,"Mission Viejo, CA",Mission Viejo HS, 19.3 Pts,7.5 Reb,3.5 Ast
1,Christian Sengfelder,43,SR,F,6-7,238,Germany,Urspring Academy, 11.7 Pts,6.4 Reb,0.6 Ast
2,Justinian Jessup,3,SO,G,6-6,193,"Longmont, CO",Longmont High School, 11.7 Pts,4.8 Reb,1.7 Ast
3,Lexus Williams,2,SR,G,6-0,160,"Chicago, IL",Marist HS, 9.7 Pts,2.3 Reb,2.4 Ast
4,Alex Hobbs,34,SO,G,6-4,189,"La Porte, TX",LaPorte High School, 8.8 Pts,2.6 Reb,2.5 Ast
5,Zach Haney,11,JR,F,6-11,232,"Humble, TX",Atascocita HS, 6.8 Pts,5.7 Reb,0.7 Ast
6,Marcus Dickinson,0,SO,G,6-2,177,"Norman, OK",Norman North High School, 5.7 Pts,2.3 Reb,1.4 Ast
7,Robin Jorch,10,JR,C,6-10,257,Germany,International Berlin Basketball Academy, 1.6 Pts,1.6 Reb,0.1 Ast
8,David Wacker,33,JR,F,6-10,238,"Converse, TX",Judson HS, 1.4 Pts,1.5 Reb,0.0 Ast
9,Cam Christon,1,FR,G,6-6,188,"Allen, TX",, 2.0 Pts,1.2 Reb,0.6 Ast
10,Casdon Jardine,22,SO,G,6-7,218,"Twin Falls, ID",, 1.6 Pts,1.2 Reb,0.1 Ast
11,Malek Harwell,5,SO,G,6-4,190,"Pocatello, ID",Century HS, 1.1 Pts,0.4 Reb,0.3 Ast
12,Derrick Alston,21,FR,G,6-8,153,"Houston, TX",, 0.6 Pts,0.5 Reb,0.2 Ast
13,Daniel Holst,20,,G,6-7,190,,,,,
14,Matt Serven,4,,G,6-4,166,,,,,
